Subject_Name,Evaluation_Name,Student_Name,Grade
English,Primer Parcial,Jack Magenta,5.428571
English,Segundo Parcial,Jack Magenta,5.107143
English,Segundo Parcial,Dana Davis,5.4404764
English,Segundo Parcial,Kelly Magenta,5.25
English,Primer Parcial,Kelly Magenta,5.047619
English,Segundo Parcial,Ivy Davis,4.797619
English,Segundo Parcial,Rita Red,4.7831326
English,Primer Parcial,Kelly Beige,4.892857
English,Segundo Parcial,Liam Azure,5.4096384
English,Primer Parcial,Liam Azure,5.3333335
English,Primer Parcial,Nick Azure,5.857143
English,Segundo Parcial,Quincy Magenta,4.7710843
English,Primer Parcial,Mona Black,4.928571
English,Segundo Parcial,Mona Black,5.357143
English,Segundo Parcial,Sam Magenta,5.357143
English,Primer Parcial,Nick Davis,4.964286
English,Segundo Parcial,Charlie Gray,4.357143
English,Primer Parcial,Charlie Blue,5.1904764
English,Primer Parcial,Kelly Indigo,5.1904764
English,Primer Parcial,Eve Purple,4.0833335
English,Segundo Parcial,Nick Indigo,5.607143
English,Primer Parcial,Nick Indigo,5.0
English,Primer Parcial,Paul Davis,5.3690476
English,Segundo Parcial,Paul Davis,5.571429
English,Primer Parcial,Hank White,5.0119047
English,Segundo Parcial,Hank White,5.1566267
English,Primer Parcial,Olivia Orange,5.321429
English,Primer Parcial,Rita Purple,5.4880953
English,Segundo Parcial,Rita Beige,4.702381
English,Primer Parcial,Ivy Gray,4.714286
English,Segundo Parcial,Paul Cyan,4.75
English,Segundo Parcial,Jack Violet,5.178571
English,Segundo Parcial,Jack Azure,4.6626506
English,Segundo Parcial,Charlie Teal,5.0238094
English,Primer Parcial,Mona Beige,5.8192773
English,Primer Parcial,Quincy White,5.321429
English,Segundo Parcial,Quincy White,5.035714
English,Segundo Parcial,Bob Azure,4.964286
English,Segundo Parcial,Alice Magenta,5.2289157
English,Primer Parcial,Olivia Brown,5.4216866
English,Segundo Parcial,Olivia Brown,5.5
English,Primer Parcial,Olivia Johnson,5.1445785
English,Segundo Parcial,Paul Brown,4.821429
English,Examen Final,Quincy Red,5.5733333
English,Primer Parcial,Charlie Green,4.797619
English,Primer Parcial,Dana Black,4.6987953
English,Primer Parcial,Rita Azure,4.928571
English,Segundo Parcial,Liam Orange,4.5238094
English,Segundo Parcial,Ivy Black,5.202381
English,Primer Parcial,Ivy Violet,5.1309524
English,Primer Parcial,Liam Black,5.3809524
English,Primer Parcial,Bob Teal,5.142857
English,Segundo Parcial,Rita Davis,5.120482
English,Primer Parcial,Alice Cyan,4.9880953
English,Primer Parcial,Jack Indigo,5.154762
English,Segundo Parcial,Quincy Violet,5.047619
English,Segundo Parcial,Bob Gray,4.75
English,Primer Parcial,Hank Gray,5.1084337
English,Segundo Parcial,Alice Yellow,5.0
English,Primer Parcial,Hank Teal,5.357143
English,Primer Parcial,Nick Violet,4.952381
English,Segundo Parcial,Quincy Azure,5.4698796
English,Primer Parcial,Dana Gray,4.8192773
English,Segundo Parcial,Hank Violet,5.1445785
English,Segundo Parcial,Mona Blue,5.392857
English,Primer Parcial,Dana Red,5.2738094
English,Segundo Parcial,Grace Purple,4.9759035
English,Segundo Parcial,Bob Black,4.857143
English,Segundo Parcial,Dana Teal,4.2289157
English,Segundo Parcial,Charlie Johnson,5.178571
English,Primer Parcial,Nick Magenta,4.879518
English,Segundo Parcial,Nick Magenta,4.9404764
English,Primer Parcial,Frank Magenta,4.857143
English,Segundo Parcial,Dana Blue,4.797619
English,Primer Parcial,Eve Gray,5.1190476
English,Primer Parcial,Olivia Cyan,5.7261906
English,Segundo Parcial,Dana Magenta,4.686747
English,Primer Parcial,Sam Gray,4.4404764
English,Segundo Parcial,Sam Gray,5.5238094
English,Primer Parcial,Sam Orange,5.392857
English,Primer Parcial,Alice Purple,4.75
English,Primer Parcial,Charlie Azure,5.2261906
English,Primer Parcial,Grace Pink,4.845238
English,Examen Final,Grace Pink,4.855263
English,Primer Parcial,Dana Beige,5.071429
English,Primer Parcial,Eve Davis,4.428571
English,Primer Parcial,Hank Magenta,5.3855424
English,Segundo Parcial,Nick Green,4.845238
English,Primer Parcial,Alice Pink,5.072289
English,Primer Parcial,Mona Magenta,4.964286
English,Segundo Parcial,Mona Magenta,5.0120482
English,Primer Parcial,Quincy Black,4.4761906
English,Examen Final,Quincy Black,5.618421
English,Primer Parcial,Jack Beige,4.8690476
English,Primer Parcial,Liam Purple,5.035714
English,Segundo Parcial,Charlie Brown,5.445783
English,Primer Parcial,Grace Orange,4.8690476
English,Primer Parcial,Rita White,5.821429
English,Segundo Parcial,Hank Azure,4.7380953
English,Segundo Parcial,Kelly Green,5.357143
English,Segundo Parcial,Ivy Cyan,4.4096384
English,Primer Parcial,Nick Pink,5.035714
English,Examen Final,Hank Orange,4.5789475
English,Segundo Parcial,Bob Beige,4.9761906
English,Primer Parcial,Rita Brown,5.2619047
English,Primer Parcial,Bob Indigo,5.2380953
English,Segundo Parcial,Bob Indigo,5.202381
English,Primer Parcial,Bob Green,5.674699
English,Examen Final,Liam Magenta,4.7894735
English,Primer Parcial,Mona Orange,4.904762
English,Primer Parcial,Frank Pink,5.452381
English,Segundo Parcial,Liam Beige,4.571429
English,Examen Final,Liam Beige,5.0394735
English,Primer Parcial,Nick Beige,4.714286
English,Segundo Parcial,Paul White,5.313253
English,Segundo Parcial,Sam Purple,4.9638553
English,Primer Parcial,Alice White,5.3012047
English,Segundo Parcial,Ivy Orange,5.0120482
English,Segundo Parcial,Kelly White,5.0
English,Primer Parcial,Rita Cyan,4.654762
English,Segundo Parcial,Rita Magenta,5.3333335
English,Segundo Parcial,Dana Brown,5.202381
English,Primer Parcial,Grace Green,5.321429
English,Segundo Parcial,Grace Green,4.952381
English,Primer Parcial,Kelly Brown,5.3373494
English,Primer Parcial,Alice Red,5.1190476
English,Primer Parcial,Eve Black,4.547619
English,Segundo Parcial,Dana Green,4.857143
English,Primer Parcial,Mona Violet,5.2261906
English,Segundo Parcial,Mona Violet,4.8554215
English,Primer Parcial,Bob Johnson,5.2619047
English,Primer Parcial,Charlie Violet,4.904762
English,Segundo Parcial,Paul Red,5.084337
Geography,TP1,Sam Green,4.714286
Geography,TP3,Sam Green,5.142857
Geography,TP4,Sam Green,4.25
Geography,TP2,Mona Cyan,5.1904764
Geography,TP1,Jack Orange,4.0
Geography,TP3,Jack Orange,5.464286
Geography,TP2,Sam Violet,5.047619
Geography,TP4,Sam Violet,5.25
Geography,TP4,Liam Indigo,4.125
Geography,TP2,Sam Johnson,4.952381
Geography,TP3,Sam Johnson,4.2222223
Geography,TP2,Quincy Cyan,4.904762
Geography,TP3,Quincy Cyan,5.0
Geography,TP4,Quincy Cyan,4.375
Geography,TP4,Ivy White,5.375
Geography,Examen Final,Olivia Teal,5.263158
Geography,TP4,Olivia Teal,5.0
Geography,TP4,Alice Teal,4.5
Geography,TP4,Nick Johnson,6.875
Geography,TP4,Frank Johnson,6.25
Geography,TP3,Charlie Magenta,4.714286
Geography,TP4,Charlie Magenta,6.25
Geography,TP4,Liam Brown,5.5
Geography,TP2,Liam Brown,4.142857
Geography,TP4,Bob Brown,5.5
Geography,TP3,Bob Brown,5.035714
Geography,TP4,Paul Teal,3.375
Geography,TP3,Paul Teal,5.678571
Geography,TP2,Kelly Red,4.714286
Geography,TP4,Kelly Red,5.375
Geography,TP3,Mona Brown,4.464286
Geography,TP4,Mona Brown,4.25
Geography,TP2,Olivia Blue,4.6666665
Geography,TP3,Olivia Blue,3.5
Geography,TP4,Olivia Blue,4.875
Geography,TP3,Nick Yellow,4.178571
Geography,TP1,Nick Yellow,4.8095236
Geography,TP4,Nick Yellow,4.5
Geography,TP3,Liam Pink,4.851852
Geography,TP1,Liam Pink,6.095238
Geography,TP4,Liam Pink,5.0
Geography,TP1,Eve Indigo,5.285714
Geography,TP4,Eve Indigo,4.25
Geography,TP2,Quincy Orange,4.285714
Geography,TP3,Hank Pink,4.964286
Geography,TP4,Hank Pink,4.875
Geography,TP3,Alice Blue,5.035714
Geography,TP2,Alice Blue,4.6666665
Geography,TP4,Alice Blue,6.0
Geography,TP4,Eve Cyan,5.875
Geography,TP1,Olivia Gray,5.2380953
Geography,Examen Final,Olivia Gray,5.1842103
Geography,TP4,Olivia Gray,4.875
Geography,TP2,Olivia Gray,4.6190476
Geography,TP3,Frank Teal,5.035714
Geography,TP4,Frank Teal,3.625
Geography,TP4,Paul Gray,5.875
Geography,TP3,Sam Cyan,5.321429
Geography,TP1,Sam Cyan,4.3809524
Geography,TP3,Olivia Yellow,4.928571
Geography,TP4,Olivia Yellow,5.625
Geography,TP1,Olivia Yellow,4.3333335
Geography,TP3,Dana Johnson,4.357143
Geography,TP1,Alice Indigo,5.7619047
Geography,TP3,Alice Indigo,5.25
Geography,TP2,Alice Indigo,5.857143
Geography,TP2,Alice Davis,4.904762
Geography,TP3,Alice Davis,5.037037
Geography,Examen Final,Hank Johnson,5.1973686
Geography,TP3,Hank Johnson,3.9285715
Geography,TP2,Hank Johnson,4.428571
Geography,TP4,Hank Johnson,5.25
Geography,TP4,Rita Yellow,3.875
Geography,TP4,Frank Yellow,4.5
Geography,TP3,Frank Yellow,6.0
Geography,TP3,Frank Blue,3.7857144
Geography,TP4,Frank Blue,6.0
Geography,TP4,Eve Brown,5.375
Geography,TP3,Nick Black,5.392857
Geography,TP4,Nick Black,5.375
Geography,TP2,Charlie Beige,4.3333335
Geography,TP4,Charlie Beige,3.375
Geography,TP3,Charlie Beige,5.259259
Geography,TP3,Olivia Magenta,5.535714
Geography,TP4,Jack Yellow,4.875
Geography,TP3,Eve Violet,4.5
Geography,TP3,Eve White,5.607143
Geography,TP4,Eve White,4.25
Geography,TP4,Hank Purple,4.75
Geography,TP3,Rita Pink,5.821429
Geography,TP4,Rita Pink,5.375
Geography,TP4,Ivy Yellow,3.375
Geography,TP4,Olivia Black,4.75
Geography,TP1,Grace Black,4.3333335
Geography,TP1,Sam Azure,5.095238
Geography,TP4,Sam Azure,5.375
Geography,TP1,Hank Davis,5.1904764
Geography,TP3,Hank Davis,5.892857
Geography,TP4,Hank Davis,5.625
Geography,TP2,Bob White,3.3333333
Geography,TP4,Bob White,3.75
Geography,TP3,Paul Violet,5.6296296
Geography,Examen Final,Paul Violet,5.0657897
Geography,TP1,Paul Violet,4.6666665
Geography,TP4,Hank Beige,3.857143
Geography,TP4,Bob Pink,4.5
Geography,TP2,Olivia Red,3.9047618
Geography,TP4,Olivia Red,3.625
Geography,TP3,Olivia Red,5.178571
Geography,TP4,Grace Magenta,5.375
Geography,TP3,Grace Magenta,4.214286
Geography,TP3,Sam Indigo,5.321429
Geography,TP4,Bob Yellow,5.0
Geography,TP3,Bob Yellow,4.142857
Geography,TP2,Bob Yellow,6.2
Geography,TP3,Mona White,5.285714
Geography,TP4,Mona White,5.25
Geography,TP1,Nick Purple,5.3333335
Geography,TP3,Nick Purple,5.571429
Geography,TP2,Hank Yellow,4.142857
Geography,TP1,Hank Yellow,4.714286
Geography,TP4,Hank Yellow,5.0
Geography,TP4,Ivy Brown,5.375
Geography,TP3,Ivy Brown,5.642857
Geography,TP3,Olivia Davis,5.714286
Geography,TP3,Paul Beige,4.535714
Geography,TP4,Paul Beige,4.25
Geography,TP4,Rita Orange,4.625
Geography,TP2,Rita Orange,5.095238
Geography,Examen Final,Frank Green,5.4605265
Geography,TP4,Frank Green,4.625
Geography,TP3,Ivy Green,5.75
Geography,TP2,Ivy Green,5.047619
Geography,TP4,Ivy Green,4.875
Geography,TP1,Jack Teal,5.571429
Geography,TP3,Grace Beige,5.111111
Geography,TP4,Grace Beige,4.125
Geography,TP4,Olivia Beige,5.125
Geography,TP4,Quincy Pink,6.875
Geography,TP4,Jack Brown,5.875
Geography,TP4,Kelly Yellow,4.0
Geography,TP3,Alice Gray,4.4444447
Geography,TP2,Alice Gray,5.714286
Geography,TP4,Alice Gray,6.125
Geography,TP1,Alice Gray,5.047619
Geography,TP2,Frank White,6.047619
Geography,TP3,Frank White,5.5
Geography,TP2,Jack Blue,4.7619047
Geography,TP4,Jack Blue,3.875
Geography,TP1,Olivia Purple,4.3809524
Geography,TP4,Olivia Purple,5.25
Geography,TP2,Olivia Purple,5.3333335
Geography,TP2,Alice Black,4.285714
Geography,TP3,Alice Black,4.703704
Geography,TP4,Alice Black,4.375
Geography,TP4,Jack Purple,4.285714
Geography,TP3,Jack Johnson,4.75
Geography,TP4,Jack Johnson,6.75
Geography,TP3,Paul Johnson,5.142857
Geography,TP3,Ivy Purple,4.464286
Geography,TP2,Grace Blue,5.047619
Geography,TP3,Grace Blue,5.0
Geography,Examen Final,Sam Pink,4.7894735
Geography,TP3,Frank Brown,5.071429
Geography,TP4,Frank Brown,4.375
Geography,Examen Final,Grace Teal,5.1842103
Geography,TP3,Grace Teal,4.464286
Geography,TP2,Grace Teal,3.1904762
Geography,TP4,Grace Teal,4.875
Geography,TP2,Frank Orange,5.15
Geography,TP4,Hank Cyan,6.571429
Geography,Examen Final,Grace Johnson,5.0526314
Geography,TP2,Grace Johnson,3.952381
Geography,TP2,Mona Pink,5.571429
Geography,TP4,Mona Pink,3.625
Geography,TP4,Nick Cyan,5.875
Geography,TP3,Sam White,4.464286
Geography,TP2,Sam White,6.4761906
Geography,TP1,Sam White,5.904762
Geography,TP3,Bob Purple,5.178571
Geography,Examen Final,Bob Purple,5.013158
Geography,TP2,Eve Azure,5.2380953
Geography,TP4,Eve Azure,4.25
Geography,TP2,Quincy Yellow,4.904762
Geography,TP3,Quincy Yellow,5.321429
Geography,TP1,Quincy Yellow,4.285714
Geography,TP4,Quincy Yellow,4.5
Geography,TP3,Grace Gray,5.5
Geography,TP3,Liam Johnson,5.142857
Geography,TP2,Liam Johnson,4.6666665
Geography,TP4,Paul Black,4.75
Geography,TP1,Dana Pink,4.571429
Geography,TP4,Dana Pink,4.875
Geography,TP3,Liam Green,3.8214285
Geography,TP4,Liam Green,4.75
Geography,TP1,Dana Violet,5.095238
Geography,TP3,Dana Violet,5.392857
Geography,TP4,Dana Violet,5.375
Geography,Examen Final,Grace Azure,4.7763157
Geography,TP4,Grace Azure,5.0
Geography,TP1,Dana Cyan,5.3809524
Geography,TP4,Dana Cyan,5.375
Geography,TP3,Kelly Cyan,4.357143
Geography,TP1,Kelly Cyan,3.952381
Geography,Examen Final,Liam Red,4.631579
Geography,TP2,Liam Red,4.428571
Geography,TP4,Liam Red,3.875
Geography,TP4,Dana Azure,3.0
Geography,TP1,Olivia Green,5.3809524
Geography,TP2,Olivia Green,5.047619
Geography,TP3,Paul Indigo,4.678571
Geography,TP4,Paul Indigo,4.375
Geography,TP3,Rita Black,4.75
Geography,TP2,Rita Black,4.047619
Geography,TP4,Rita Black,5.5
Geography,TP2,Eve Pink,5.3809524
Geography,TP3,Eve Pink,4.178571
Geography,TP1,Hank Green,5.142857
Geography,TP3,Hank Green,5.035714
Geography,TP4,Hank Green,4.875
Geography,TP2,Hank Green,4.6190476
Geography,TP4,Ivy Azure,5.5
Geography,TP4,Eve Johnson,5.5
Geography,TP3,Eve Johnson,5.178571
Geography,TP3,Charlie Yellow,5.142857
Geography,TP1,Charlie Yellow,5.714286
Geography,TP3,Frank Davis,5.035714
Geography,TP1,Frank Davis,5.047619
Geography,TP4,Frank Davis,4.375
Geography,TP3,Paul Orange,4.0
Geography,TP1,Paul Orange,5.1904764
Geography,TP4,Jack Magenta,5.0
Geography,TP2,Grace Cyan,3.952381
Geography,TP3,Grace Cyan,4.928571
Geography,TP1,Quincy Purple,4.952381
Geography,TP4,Quincy Purple,5.0
Geography,TP2,Ivy Red,5.047619
Geography,Examen Final,Ivy Red,4.6973686
Geography,TP3,Ivy Red,3.9285715
Geography,TP4,Ivy Red,5.125
Geography,TP3,Dana Davis,5.857143
Geography,TP3,Kelly Magenta,3.8214285
Geography,TP4,Kelly Magenta,3.375
Geography,TP3,Ivy Davis,5.535714
Geography,TP4,Sam Red,5.875
Geography,TP3,Rita Red,4.5
Geography,TP4,Rita Red,5.0
Geography,TP1,Kelly Violet,3.6190476
Geography,TP4,Kelly Violet,5.5
Geography,TP4,Liam Davis,3.625
Geography,TP3,Kelly Beige,4.0
Geography,TP3,Jack Pink,4.678571
Geography,TP4,Jack Pink,6.875
Geography,TP2,Paul Yellow,4.285714
Geography,TP2,Liam Cyan,5.7619047
Geography,TP3,Liam Cyan,5.107143
Geography,Examen Final,Liam Azure,4.9210525
Geography,TP4,Liam Azure,5.125
Geography,TP2,Nick Gray,4.047619
Geography,TP4,Nick Gray,3.25
Geography,TP1,Nick Gray,4.1904764
Geography,TP3,Nick Gray,5.428571
Geography,Examen Final,Grace Yellow,5.263158
Geography,TP4,Grace Yellow,6.25
Geography,TP3,Nick Azure,5.178571
Geography,TP1,Nick Azure,5.3
Geography,TP4,Quincy Magenta,5.5
Geography,TP3,Charlie Black,5.392857
Geography,TP4,Charlie Black,5.625
Geography,TP3,Quincy Green,3.8214285
Geography,TP1,Quincy Green,6.047619
Geography,TP4,Sam Black,6.25
Geography,TP4,Sam Magenta,5.875
Geography,TP3,Sam Magenta,4.714286
Geography,TP3,Quincy Brown,4.964286
Geography,TP4,Quincy Brown,5.0
Geography,TP3,Nick Davis,4.642857
Geography,TP3,Frank Azure,4.571429
Geography,TP4,Charlie Gray,3.625
Geography,TP3,Charlie Gray,4.964286
Geography,TP2,Kelly Pink,5.714286
Geography,TP4,Kelly Pink,5.125
Geography,TP4,Dana Purple,5.625
Geography,TP3,Dana Purple,5.142857
Geography,Examen Final,Charlie Blue,4.6973686
Geography,TP4,Charlie Blue,4.25
Geography,TP3,Charlie Blue,4.678571
Geography,TP3,Sam Beige,5.142857
Geography,TP4,Kelly Indigo,3.875
Geography,TP3,Kelly Indigo,5.321429
Geography,TP3,Eve Purple,4.25
Geography,TP1,Eve Purple,5.9
Geography,TP4,Eve Purple,3.375
Geography,TP4,Nick Indigo,6.625
Geography,TP1,Nick Indigo,5.0
Geography,TP3,Nick Indigo,4.392857
Geography,TP4,Alice Violet,5.875
Geography,TP3,Alice Violet,5.392857
Geography,TP2,Hank White,4.3333335
Geography,TP4,Hank White,5.75
Geography,TP1,Olivia Orange,5.142857
Geography,TP4,Mona Yellow,4.375
Geography,TP4,Bob Blue,5.25
Geography,TP3,Bob Blue,5.5
Geography,TP2,Bob Blue,5.5238094
Geography,TP1,Alice Azure,4.8095236
Geography,TP4,Alice Azure,4.125
Geography,Examen Final,Rita Beige,4.9342103
Geography,TP3,Rita Beige,4.428571
Geography,TP4,Paul Azure,5.25
Geography,TP2,Paul Azure,4.047619
Geography,TP3,Ivy Gray,4.892857
Geography,TP2,Grace Red,5.095238
Geography,Examen Final,Nick Orange,5.2894735
Geography,TP1,Nick Orange,5.3333335
Geography,TP4,Nick Orange,4.5
Geography,TP3,Paul Cyan,4.571429
Geography,TP3,Jack Violet,4.535714
Geography,TP3,Ivy Teal,5.678571
Geography,TP3,Jack Azure,4.464286
Geography,TP4,Jack Azure,4.375
Geography,Examen Final,Charlie Teal,4.9733334
Geography,TP3,Charlie Teal,4.428571
Geography,TP4,Charlie Teal,3.75
Geography,TP3,Mona Beige,5.607143
Geography,TP4,Mona Beige,4.5
Geography,Examen Final,Quincy White,5.0533333
Geography,TP1,Quincy White,4.6190476
Geography,TP3,Quincy White,5.5
Geography,TP4,Quincy White,3.875
Geography,TP2,Bob Azure,4.857143
Geography,TP1,Bob Azure,5.6190476
Geography,TP4,Bob Azure,5.0
Geography,TP3,Alice Magenta,3.357143
Geography,TP1,Alice Magenta,4.4761906
Geography,TP4,Alice Magenta,3.75
Geography,TP3,Olivia Brown,4.428571
Geography,Examen Final,Ivy Blue,4.986842
Geography,TP4,Ivy Blue,3.125
Geography,TP4,Jack Davis,6.571429
Geography,TP3,Frank Purple,4.892857
Geography,TP4,Frank Purple,3.375
Geography,TP1,Olivia Johnson,6.0
Geography,TP2,Olivia Johnson,5.8095236
Geography,TP4,Olivia Johnson,6.25
Geography,TP4,Paul Brown,4.5
Geography,TP3,Paul Brown,5.464286
Geography,Examen Final,Alice Orange,5.105263
Geography,TP1,Alice Orange,5.142857
Geography,TP4,Ivy Magenta,6.625
Geography,Examen Final,Ivy Magenta,4.881579
Geography,TP1,Quincy Red,4.6190476
Geography,TP4,Quincy Red,4.625
Geography,TP3,Frank Beige,4.0
Geography,TP2,Frank Beige,5.6666665
Geography,TP4,Frank Beige,4.25
Geography,TP4,Hank Brown,6.25
Geography,TP1,Nick Brown,5.904762
Geography,TP3,Eve Orange,5.357143
Geography,TP3,Eve Red,4.4814816
Geography,TP2,Eve Red,5.6190476
Geography,TP4,Grace White,5.375
Geography,TP4,Charlie Cyan,3.375
Geography,TP3,Charlie Green,6.392857
Geography,TP4,Charlie Green,5.125
Geography,TP3,Dana Yellow,4.785714
Geography,TP3,Dana Black,4.357143
Geography,TP4,Dana Black,3.75
Geography,TP1,Olivia Violet,5.095238
Geography,TP4,Olivia Violet,5.0
Geography,TP3,Rita Blue,5.4814816
Geography,TP4,Rita Blue,4.625
Geography,TP4,Sam Teal,5.0
Geography,TP2,Paul Purple,5.3333335
Geography,TP4,Eve Yellow,4.875
Geography,TP3,Rita Azure,4.392857
Geography,TP2,Liam Orange,5.3809524
Geography,TP3,Liam Orange,5.214286
Geography,TP4,Liam Orange,6.0
Geography,TP4,Ivy Black,5.375
Geography,TP3,Ivy Black,5.785714
Geography,TP3,Sam Blue,5.214286
Geography,Examen Final,Sam Blue,5.144737
Geography,TP1,Sam Blue,5.8095236
Geography,TP1,Rita Gray,5.4761906
Geography,TP4,Ivy Violet,5.0
Geography,TP3,Ivy Violet,4.964286
Geography,TP2,Liam Black,4.571429
Geography,TP4,Liam Black,6.5
Geography,TP4,Bob Teal,5.0
Geography,TP3,Frank Red,4.392857
Geography,TP4,Rita Davis,4.375
Geography,TP3,Rita Davis,5.5
Geography,TP2,Rita Davis,5.571429
Geography,TP3,Alice Cyan,5.5
Geography,TP4,Alice Cyan,5.625
Geography,TP2,Alice Cyan,5.857143
Geography,TP2,Eve Beige,5.6666665
Geography,TP4,Eve Beige,4.75
Geography,Examen Final,Frank Black,5.3289475
Geography,TP1,Frank Black,5.4761906
Geography,TP3,Charlie Purple,5.107143
Geography,TP3,Jack Indigo,4.571429
Geography,TP2,Jack Indigo,5.142857
Geography,TP4,Jack Indigo,4.125
Geography,Examen Final,Quincy Violet,5.618421
Geography,TP1,Quincy Violet,5.285714
Geography,TP4,Quincy Violet,6.0
Geography,Examen Final,Mona Purple,4.8026314
Geography,TP3,Mona Purple,4.428571
Geography,TP4,Mona Purple,4.375
Geography,Examen Final,Alice Brown,4.8289475
Geography,TP3,Alice Brown,4.107143
Geography,TP4,Alice Brown,4.625
Geography,TP3,Bob Gray,4.0
Geography,TP3,Liam Yellow,4.5185184
Geography,TP4,Liam Yellow,5.375
Geography,TP1,Mona Davis,5.6190476
Geography,TP1,Hank Blue,5.714286
Geography,TP4,Hank Blue,4.625
Geography,TP4,Hank Gray,5.125
Geography,TP3,Alice Yellow,4.75
Geography,TP4,Alice Yellow,5.5
Geography,TP2,Alice Yellow,5.142857
Geography,TP3,Hank Teal,5.285714
Geography,TP4,Hank Teal,5.625
Geography,TP3,Bob Magenta,5.571429
Geography,TP4,Bob Magenta,5.375
Geography,TP2,Frank Indigo,4.952381
Geography,TP4,Frank Indigo,7.0
Geography,Examen Final,Nick Violet,4.7894735
Geography,TP4,Nick Violet,4.125
Geography,TP2,Nick Violet,6.0
Geography,TP3,Olivia Pink,5.392857
Geography,TP2,Olivia Pink,4.952381
Geography,TP1,Olivia Pink,4.904762
Geography,TP3,Quincy Azure,4.678571
Geography,TP4,Quincy Azure,4.875
Geography,TP3,Nick Blue,4.535714
Geography,TP1,Mona Johnson,3.6666667
Geography,TP4,Mona Johnson,5.125
Geography,TP1,Dana Gray,4.857143
Geography,TP4,Dana Gray,3.625
Geography,TP3,Dana Gray,4.321429
Geography,TP1,Hank Violet,4.952381
Geography,TP4,Hank Violet,5.5
Geography,TP3,Hank Violet,5.714286
Geography,TP2,Nick Teal,4.3333335
Geography,TP4,Nick Teal,4.875
Geography,TP2,Ivy Indigo,5.1904764
Geography,TP4,Ivy Indigo,6.125
Geography,TP3,Mona Blue,4.928571
Geography,TP4,Mona Blue,6.75
Geography,TP3,Dana Red,5.0
Geography,TP4,Dana Red,5.0
Geography,TP4,Grace Purple,7.25
Geography,TP2,Quincy Gray,5.142857
Geography,TP4,Quincy Gray,4.375
Geography,Examen Final,Bob Black,4.513158
Geography,Examen Final,Mona Teal,5.12
Geography,TP2,Mona Teal,5.1904764
Geography,TP3,Dana Teal,4.357143
Geography,TP2,Olivia Indigo,4.6190476
Geography,TP4,Rita Green,5.125
Geography,TP3,Charlie Johnson,4.571429
Geography,TP4,Charlie Johnson,6.875
Geography,TP3,Jack Cyan,4.607143
Geography,TP2,Jack Cyan,3.857143
Geography,TP4,Jack Cyan,5.625
Geography,TP4,Nick Magenta,5.25
Geography,TP3,Eve Magenta,5.571429
Geography,TP1,Kelly Azure,4.571429
Geography,TP4,Kelly Azure,3.5
Geography,TP4,Frank Magenta,3.625
Geography,TP1,Frank Magenta,5.5238094
Geography,TP3,Kelly Purple,4.964286
Geography,TP1,Kelly Purple,5.857143
Geography,TP1,Mona Gray,4.952381
Geography,TP3,Bob Red,4.071429
Geography,TP4,Bob Red,3.625
Geography,TP3,Liam Teal,5.678571
Geography,TP4,Liam Teal,5.125
Geography,Examen Final,Eve Gray,5.605263
Geography,TP4,Eve Gray,5.875
Geography,TP3,Olivia Cyan,5.3703704
Geography,TP4,Olivia Cyan,4.875
Geography,TP1,Dana Magenta,3.7619047
Geography,TP2,Dana Magenta,5.2380953
Geography,TP3,Dana Magenta,5.142857
Geography,TP4,Dana Magenta,5.75
Geography,TP3,Charlie Indigo,4.178571
Geography,TP2,Charlie Indigo,4.8095236
Geography,TP4,Charlie Indigo,5.375
Geography,TP4,Sam Gray,7.0
Geography,TP2,Sam Gray,4.571429
Geography,Examen Final,Sam Orange,5.4210525
Geography,TP4,Sam Orange,4.5
Geography,TP1,Alice Purple,4.6666665
Geography,TP4,Charlie Azure,4.375
Geography,Examen Final,Eve Blue,5.1578946
Geography,TP3,Grace Pink,5.821429
Geography,TP4,Grace Pink,5.25
Geography,TP4,Paul Pink,3.625
Geography,Examen Final,Dana Beige,5.16
Geography,TP3,Dana Beige,3.892857
Geography,TP4,Dana Beige,5.0
Geography,TP2,Dana Beige,4.714286
Geography,TP2,Eve Davis,5.571429
Geography,TP4,Eve Davis,5.375
Geography,TP3,Mona Red,4.928571
Geography,TP3,Kelly Davis,5.964286
Geography,TP1,Kelly Davis,5.3809524
Geography,TP4,Kelly Davis,5.0
Geography,TP1,Hank Magenta,5.0
Geography,TP2,Hank Magenta,5.0
Geography,TP4,Hank Magenta,5.75
Geography,TP3,Quincy Teal,4.25
Geography,TP1,Quincy Teal,4.7619047
Geography,TP4,Frank Cyan,6.375
Geography,TP3,Liam Gray,5.571429
Geography,TP2,Liam Gray,4.904762
Geography,TP4,Liam Gray,6.0
Geography,TP1,Liam Blue,5.285714
Geography,TP2,Nick White,5.047619
Geography,Examen Final,Nick Green,4.386667
Geography,TP1,Nick Green,4.904762
Geography,TP3,Nick Green,5.5
Geography,TP4,Nick Green,4.625
Geography,TP2,Eve Teal,4.428571
Geography,TP1,Charlie Davis,5.142857
Geography,TP4,Charlie Davis,5.125
Geography,Examen Final,Quincy Blue,4.8157897
Geography,TP3,Quincy Blue,5.535714
Geography,TP4,Quincy Blue,5.625
Geography,TP3,Charlie Orange,5.964286
Geography,TP1,Charlie Orange,5.571429
Geography,TP4,Charlie Orange,4.875
Geography,TP3,Mona Magenta,5.464286
Geography,TP4,Mona Magenta,5.625
Geography,TP3,Quincy Black,5.214286
